"family","alt_name","k_null","k_alt","df","ll_null_obs","ll_alt_obs","Lambda_obs","p_chisq","p_boot","B_completed","Lambda_boot_mean","Lambda_boot_sd"
"Lum_SRJF","theta_Si",7,16,9,-372.147227884661,-365.366270133032,13.5619155032584,0.138784315036247,0.415841584158416,100,13.1526927139325,6.23448268365129
"Lum_SRJF","ri",7,16,9,-372.147227884661,-366.285590085288,11.7232755987454,0.229363048626911,0.653465346534653,100,14.4763891315071,6.66269212279791
"Lum_SRJF","f_Si",7,16,9,-372.147227884661,-368.073294573241,8.14786662283996,0.519316353943324,0.841584158415842,100,15.5881112892811,7.25916713077269
