"family","alt_name","k_null","k_alt","df","ll_null_obs","ll_alt_obs","Lambda_obs","p_chisq","p_boot","B_completed","Lambda_boot_mean","Lambda_boot_sd"
"Dent_SIRJPF","xi",14,21,7,-567.983862199495,-566.593464485596,2.78079542779801,0.904513081584794,0.930693069306931,100,11.4574637630798,6.64146560115283
"Dent_SIRJPF","theta_Sn",14,21,7,-567.983862199495,-567.306862737059,1.35399892487339,0.98693875824475,0.930693069306931,100,7.49368318628771,5.07701552066998
"Dent_SIRJPF","theta_In",14,21,7,-567.983862199495,-549.384476572443,37.1987712541045,4.30099540258673e-06,0.0099009900990099,100,13.6643307717288,7.32648332735612
"Dent_SIRJPF","theta_P",14,21,7,-567.983862199495,-568.208750434264,-0.449776469537937,1,0.693069306930693,100,-0.304097232382583,1.07282621810282
"Dent_SIRJPF","probn",14,21,7,-567.983862199495,-563.77826338249,8.41119763401093,0.297734092403569,0.772277227722772,100,14.8853217198134,8.1022875409935
"Dent_SIRJPF","rn",14,21,7,-567.983862199495,-563.380396361234,9.20693167652325,0.238138735189439,0.772277227722772,100,14.3553765308631,6.38619986774322
"Dent_SIRJPF","f_Sn",14,21,7,-567.983862199495,-568.664927904731,-1.36213141047233,1,0.99009900990099,100,12.5113512688082,7.25758735146845
